age,married,orientation,religion,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,MarriedN,OrientationN,ReligionN
21,Never,Hetero,Muslim,3.0,2.0,7.0,4.0,5.0,7.0,4.0,4.0,2.0,1.0,3.0,1.0,1.0,4.0
20,Never,Homo,Muslim,2.0,5.0,7.0,4.0,5.0,6.0,3.0,3.0,2.0,2.0,4.0,1.0,2.0,4.0
23,Never,New Types,Muslim,5.0,4.0,6.0,5.0,3.0,4.0,3.0,3.0,1.0,2.0,2.0,1.0,5.0,4.0
19,Never,Bi,Hindu,4.0,6.0,6.0,5.0,5.0,3.0,2.0,4.0,2.0,3.0,2.0,1.0,4.0,8.0
25,Never,Bi,Muslim,3.0,3.0,6.0,7.0,7.0,4.0,3.0,2.0,2.0,2.0,4.0,1.0,4.0,4.0
23,Never,New Types,Muslim,3.0,3.0,7.0,6.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,5.0,4.0
16,Married,New Types,Muslim,6.0,6.0,7.0,6.0,6.0,6.0,7.0,4.0,3.0,3.0,4.0,3.0,5.0,4.0
24,Never,Hetero,Muslim,2.0,6.0,6.0,5.0,5.0,4.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,4.0
21,Never,Hetero,Muslim,7.0,5.0,7.0,3.0,6.0,5.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,4.0
21,Never,Hetero,Muslim,3.0,5.0,6.0,6.0,6.0,6.0,2.0,4.0,3.0,3.0,3.0,1.0,1.0,4.0
57,Married,Hetero,Christian,6.0,7.0,5.0,7.0,7.0,2.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0
16,Never,Hetero,Muslim,6.0,4.0,7.0,3.0,6.0,6.0,4.0,3.0,2.0,3.0,3.0,1.0,1.0,4.0
21,Never,Bi,Protestant,4.0,6.0,6.0,4.0,6.0,7.0,2.0,4.0,1.0,3.0,4.0,1.0,4.0,6.0
26,Married,Hetero,Muslim,5.0,5.0,4.0,3.0,3.0,5.0,6.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0
21,Never,Hetero,Muslim,2.0,5.0,7.0,6.0,5.0,5.0,2.0,3.0,2.0,4.0,4.0,1.0,1.0,4.0
25,Never,Hetero,Muslim,5.0,3.0,6.0,5.0,6.0,6.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,4.0
22,Previously,New Types,Muslim,7.0,7.0,4.0,1.0,7.0,1.0,1.0,2.0,4.0,2.0,4.0,2.0,5.0,4.0
14,Never,Bi,Muslim,5.0,5.0,5.0,1.0,3.0,7.0,5.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0
22,Never,New Types,Muslim,5.0,7.0,7.0,6.0,5.0,4.0,4.0,4.0,3.0,2.0,4.0,1.0,5.0,4.0
19,Never,Hetero,Muslim,6.0,5.0,5.0,2.0,5.0,5.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0
22,Never,Hetero,Muslim,3.0,2.0,7.0,3.0,6.0,5.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,4.0
23,Never,Hetero,Muslim,7.0,1.0,7.0,1.0,5.0,6.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0
26,Never,Hetero,Muslim,4.0,5.0,7.0,4.0,6.0,6.0,2.0,3.0,4.0,3.0,4.0,1.0,1.0,4.0
19,Never,Hetero,Muslim,3.0,4.0,7.0,4.0,4.0,6.0,1.0,3.0,4.0,3.0,4.0,1.0,1.0,4.0
22,Never,Hetero,Muslim,4.0,6.0,7.0,6.0,5.0,2.0,4.0,3.0,3.0,2.0,4.0,1.0,1.0,4.0
20,Never,Hetero,Muslim,5.0,5.0,6.0,3.0,5.0,7.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0
19,Never,New Types,Muslim,5.0,6.0,6.0,6.0,5.0,6.0,4.0,4.0,4.0,4.0,4.0,1.0,5.0,4.0
25,Never,Bi,Hindu,5.0,6.0,4.0,5.0,5.0,1.0,4.0,3.0,2.0,3.0,3.0,1.0,4.0,8.0
21,Never,Hetero,Atheist,6.0,5.0,6.0,3.0,6.0,7.0,2.0,3.0,3.0,3.0,4.0,1.0,1.0,5.0
18,Never,New Types,Muslim,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,2.0,1.0,5.0,4.0
20,Never,Hetero,Muslim,3.0,5.0,5.0,6.0,7.0,5.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,4.0
17,Never,New Types,Muslim,1.0,5.0,7.0,7.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,1.0,5.0,4.0
26,Married,New Types,Muslim,6.0,5.0,5.0,5.0,6.0,5.0,7.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0
23,Never,Homo,Muslim,4.0,7.0,7.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
22,Never,Hetero,Christian,5.0,6.0,7.0,5.0,5.0,7.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,3.0
21,Never,Hetero,Muslim,7.0,3.0,3.0,3.0,7.0,7.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0
26,Never,Homo,Muslim,2.0,6.0,5.0,5.0,5.0,6.0,2.0,4.0,4.0,4.0,4.0,1.0,2.0,4.0
22,Never,Bi,Hindu,3.0,5.0,5.0,7.0,7.0,3.0,7.0,1.0,1.0,1.0,2.0,1.0,4.0,8.0
20,Never,Hetero,Muslim,3.0,5.0,6.0,7.0,7.0,2.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0
24,Never,Hetero,Muslim,4.0,6.0,4.0,5.0,5.0,5.0,5.0,3.0,2.0,3.0,4.0,1.0,1.0,4.0
19,Never,Homo,Protestant,7.0,7.0,5.0,2.0,7.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0
15,Never,New Types,Muslim,5.0,6.0,3.0,7.0,4.0,6.0,6.0,2.0,2.0,2.0,2.0,1.0,5.0,4.0
26,Never,Hetero,Muslim,5.0,1.0,3.0,6.0,6.0,1.0,5.0,4.0,4.0,3.0,4.0,1.0,1.0,4.0
19,Never,New Types,Muslim,5.0,6.0,5.0,7.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0
23,Never,Hetero,Christian,5.0,3.0,5.0,5.0,5.0,5.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0
29,Married,Hetero,Muslim,6.0,6.0,6.0,1.0,5.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,1.0,4.0
29,Never,Hetero,Muslim,6.0,3.0,4.0,1.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0
18,Never,Hetero,Muslim,2.0,4.0,7.0,7.0,7.0,5.0,2.0,4.0,2.0,3.0,3.0,1.0,1.0,4.0
25,Never,Bi,Muslim,5.0,7.0,7.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,1.0,4.0,4.0
23,Never,Hetero,Muslim,6.0,6.0,3.0,2.0,5.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
19,Never,Hetero,Protestant,3.0,2.0,5.0,7.0,5.0,7.0,5.0,3.0,2.0,1.0,2.0,1.0,1.0,6.0
27,Married,Asexual,Muslim,3.0,2.0,6.0,1.0,3.0,6.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0
22,Never,Hetero,Christian,4.0,4.0,5.0,6.0,6.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0
22,Never,New Types,Muslim,1.0,3.0,7.0,7.0,6.0,6.0,3.0,4.0,4.0,2.0,4.0,1.0,5.0,4.0
27,Never,New Types,Muslim,6.0,5.0,7.0,7.0,7.0,5.0,5.0,3.0,3.0,4.0,4.0,1.0,5.0,4.0
21,Never,Hetero,Muslim,4.0,6.0,7.0,6.0,6.0,5.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,4.0
19,Never,Hetero,Muslim,4.0,5.0,7.0,5.0,6.0,4.0,2.0,3.0,4.0,3.0,3.0,1.0,1.0,4.0
25,Never,Hetero,Muslim,4.0,6.0,6.0,3.0,7.0,6.0,3.0,4.0,2.0,3.0,4.0,1.0,1.0,4.0
27,Never,Hetero,Muslim,4.0,5.0,5.0,3.0,6.0,6.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0
26,Never,New Types,Muslim,6.0,4.0,7.0,5.0,6.0,4.0,2.0,2.0,2.0,2.0,4.0,1.0,5.0,4.0
23,Never,New Types,Muslim,6.0,2.0,7.0,3.0,7.0,6.0,2.0,4.0,4.0,4.0,4.0,1.0,5.0,4.0
30,Married,New Types,Muslim,5.0,6.0,7.0,2.0,6.0,1.0,5.0,3.0,2.0,4.0,3.0,3.0,5.0,4.0
24,Second,Hetero,Muslim,1.0,5.0,5.0,3.0,6.0,5.0,5.0,2.0,1.0,2.0,3.0,4.0,1.0,4.0
22,Never,Homo,Muslim,2.0,5.0,6.0,5.0,5.0,1.0,2.0,4.0,3.0,2.0,4.0,1.0,2.0,4.0
25,Never,Hetero,Agnostic,6.0,6.0,1.0,6.0,4.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0
22,Never,Hetero,Muslim,1.0,1.0,5.0,5.0,5.0,6.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,4.0
23,Never,Bi,Muslim,4.0,3.0,6.0,4.0,5.0,5.0,3.0,4.0,2.0,4.0,4.0,1.0,4.0,4.0
22,Never,Bi,Other,4.0,4.0,7.0,5.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,4.0,1.0
27,Never,New Types,Muslim,5.0,6.0,7.0,1.0,5.0,6.0,1.0,3.0,2.0,4.0,4.0,1.0,5.0,4.0
21,Never,Homo,Christian Other,2.0,7.0,2.0,6.0,7.0,1.0,7.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0
18,Never,Homo,Agnostic,1.0,4.0,5.0,6.0,5.0,3.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,7.0
22,Never,Hetero,Muslim,6.0,2.0,6.0,5.0,2.0,7.0,1.0,4.0,4.0,3.0,4.0,1.0,1.0,4.0
22,Never,Homo,Muslim,6.0,5.0,4.0,6.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,1.0,2.0,4.0
29,Married,Hetero,Muslim,2.0,7.0,5.0,4.0,6.0,5.0,1.0,3.0,2.0,4.0,2.0,3.0,1.0,4.0
18,Never,Hetero,Muslim,6.0,6.0,5.0,5.0,6.0,5.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0
23,Never,Hetero,Muslim,2.0,4.0,7.0,5.0,5.0,6.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,4.0
22,Never,New Types,Muslim,5.0,5.0,3.0,5.0,6.0,5.0,7.0,1.0,2.0,2.0,3.0,1.0,5.0,4.0
18,Never,Hetero,Muslim,2.0,6.0,7.0,5.0,5.0,3.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,4.0
23,Never,Hetero,Muslim,5.0,6.0,6.0,1.0,5.0,4.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,4.0
52,Married,Hetero,Other,1.0,2.0,7.0,7.0,5.0,7.0,1.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0
19,Never,Hetero,Muslim,3.0,6.0,5.0,7.0,7.0,4.0,3.0,4.0,2.0,1.0,4.0,1.0,1.0,4.0
20,Never,Hetero,Muslim,1.0,7.0,7.0,4.0,7.0,5.0,1.0,3.0,4.0,4.0,4.0,1.0,1.0,4.0
24,Never,Hetero,Muslim,4.0,4.0,6.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,1.0,1.0,4.0
27,Never,Homo,Agnostic,5.0,6.0,5.0,5.0,7.0,4.0,3.0,2.0,2.0,2.0,4.0,1.0,2.0,7.0
18,Never,Homo,Other,5.0,7.0,7.0,4.0,7.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0
19,Never,Hetero,Muslim,3.0,4.0,6.0,4.0,6.0,6.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,4.0
41,Married,Hetero,Other,2.0,6.0,6.0,6.0,5.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0
25,Never,Bi,Protestant,7.0,7.0,6.0,2.0,7.0,1.0,6.0,2.0,2.0,2.0,3.0,1.0,4.0,6.0
21,Never,New Types,Muslim,3.0,1.0,6.0,5.0,5.0,6.0,2.0,4.0,3.0,3.0,4.0,1.0,5.0,4.0
21,Never,Hetero,Christian Other,5.0,6.0,7.0,6.0,7.0,5.0,2.0,3.0,2.0,4.0,3.0,1.0,1.0,2.0
25,Never,New Types,Muslim,5.0,5.0,3.0,5.0,5.0,3.0,5.0,2.0,1.0,2.0,2.0,1.0,5.0,4.0
28,Never,Hetero,Muslim,5.0,5.0,3.0,3.0,7.0,5.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0,4.0
21,Never,Hetero,Muslim,6.0,3.0,6.0,3.0,6.0,4.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,4.0
14,Never,Hetero,Christian,1.0,7.0,6.0,5.0,6.0,3.0,5.0,4.0,2.0,3.0,3.0,1.0,1.0,3.0
28,Married,New Types,Muslim,3.0,6.0,5.0,3.0,6.0,2.0,5.0,2.0,1.0,1.0,1.0,3.0,5.0,4.0
20,Never,Hetero,Muslim,5.0,6.0,4.0,7.0,6.0,6.0,4.0,3.0,2.0,3.0,4.0,1.0,1.0,4.0
20,Never,Hetero,Other,4.0,2.0,6.0,5.0,5.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0
18,Never,Homo,Muslim,4.0,5.0,5.0,4.0,6.0,3.0,3.0,2.0,3.0,4.0,2.0,1.0,2.0,4.0
23,Never,Hetero,Christian,5.0,1.0,7.0,5.0,7.0,7.0,1.0,4.0,2.0,4.0,4.0,1.0,1.0,3.0
31,Married,Hetero,Muslim,4.0,7.0,1.0,2.0,6.0,5.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0
25,Never,Hetero,Muslim,5.0,6.0,7.0,3.0,6.0,4.0,2.0,4.0,2.0,3.0,4.0,1.0,1.0,4.0
23,Never,Hetero,Christian,5.0,6.0,2.0,5.0,6.0,2.0,4.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0
23,Never,Hetero,Muslim,7.0,5.0,3.0,1.0,7.0,2.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0
24,Never,New Types,Muslim,2.0,3.0,5.0,2.0,5.0,5.0,5.0,4.0,2.0,3.0,3.0,1.0,5.0,4.0
36,Married,Hetero,Muslim,5.0,6.0,5.0,5.0,6.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0
32,Never,Hetero,Muslim,5.0,6.0,4.0,5.0,6.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0
18,Never,New Types,Muslim,2.0,3.0,7.0,4.0,4.0,5.0,3.0,4.0,3.0,2.0,3.0,1.0,5.0,4.0
35,Married,Asexual,Agnostic,2.0,6.0,3.0,3.0,6.0,7.0,5.0,2.0,3.0,2.0,3.0,3.0,3.0,7.0
34,Never,Hetero,Muslim,6.0,5.0,4.0,5.0,7.0,4.0,7.0,3.0,2.0,3.0,2.0,1.0,1.0,4.0
21,Never,Hetero,Muslim,2.0,4.0,4.0,6.0,5.0,5.0,4.0,3.0,3.0,3.0,4.0,1.0,1.0,4.0
24,Never,Hetero,Muslim,7.0,6.0,5.0,5.0,6.0,5.0,5.0,2.0,2.0,4.0,3.0,1.0,1.0,4.0
25,Never,Hetero,Muslim,5.0,6.0,3.0,3.0,3.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
32,Previously,Hetero,Agnostic,1.0,1.0,7.0,7.0,7.0,7.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,7.0
19,Never,Hetero,Muslim,2.0,5.0,7.0,7.0,7.0,6.0,1.0,3.0,4.0,4.0,4.0,1.0,1.0,4.0
18,Never,Homo,Muslim,2.0,2.0,4.0,3.0,6.0,5.0,2.0,4.0,4.0,4.0,4.0,1.0,2.0,4.0
24,Never,Hetero,Muslim,2.0,6.0,4.0,7.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0
23,Never,Hetero,Muslim,4.0,5.0,7.0,3.0,6.0,4.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,4.0
20,Never,Hetero,Muslim,4.0,5.0,7.0,7.0,5.0,7.0,3.0,4.0,4.0,3.0,2.0,1.0,1.0,4.0
26,Never,Hetero,Muslim,6.0,7.0,3.0,2.0,7.0,5.0,6.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0
25,Never,New Types,Muslim,4.0,5.0,7.0,5.0,5.0,3.0,4.0,3.0,4.0,2.0,4.0,1.0,5.0,4.0
21,Never,Hetero,Muslim,5.0,2.0,6.0,4.0,5.0,5.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,4.0
27,Never,Hetero,Muslim,4.0,5.0,1.0,5.0,6.0,5.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0
25,Married,Hetero,Muslim,2.0,3.0,7.0,7.0,7.0,1.0,5.0,4.0,1.0,3.0,4.0,3.0,1.0,4.0
22,Never,Hetero,Muslim,4.0,6.0,7.0,7.0,7.0,2.0,2.0,4.0,4.0,3.0,3.0,1.0,1.0,4.0
20,Never,Homo,Muslim,5.0,4.0,7.0,2.0,7.0,7.0,2.0,2.0,2.0,4.0,3.0,1.0,2.0,4.0
23,Never,Hetero,Muslim,4.0,6.0,6.0,6.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0
25,Never,New Types,Muslim,3.0,6.0,5.0,5.0,5.0,7.0,2.0,3.0,2.0,3.0,2.0,1.0,5.0,4.0
22,Never,Hetero,Muslim,4.0,6.0,7.0,6.0,7.0,2.0,4.0,4.0,3.0,2.0,4.0,1.0,1.0,4.0
23,Never,Hetero,Muslim,5.0,6.0,7.0,5.0,6.0,2.0,2.0,4.0,4.0,2.0,4.0,1.0,1.0,4.0
42,Married,New Types,Muslim,6.0,7.0,1.0,5.0,7.0,2.0,5.0,1.0,1.0,2.0,2.0,3.0,5.0,4.0
21,Second,Hetero,Christian,5.0,5.0,5.0,5.0,7.0,5.0,4.0,2.0,2.0,2.0,1.0,4.0,1.0,3.0
20,Never,Hetero,Protestant,2.0,5.0,3.0,5.0,5.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0
20,Never,Hetero,Buddhist,5.0,3.0,7.0,2.0,6.0,7.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,9.0
30,Married,Hetero,Muslim,5.0,1.0,6.0,1.0,7.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,4.0
23,Never,Hetero,Muslim,4.0,4.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,1.0,4.0
23,Never,Hetero,Christian Other,1.0,7.0,5.0,5.0,7.0,1.0,5.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0
25,Never,Hetero,Muslim,2.0,7.0,6.0,7.0,6.0,2.0,6.0,4.0,2.0,4.0,4.0,1.0,1.0,4.0
22,Never,Asexual,Muslim,5.0,5.0,7.0,7.0,5.0,4.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,4.0
28,Never,Hetero,Muslim,1.0,7.0,3.0,1.0,3.0,1.0,4.0,2.0,4.0,3.0,3.0,1.0,1.0,4.0
42,Never,Homo,Muslim,5.0,4.0,5.0,5.0,5.0,5.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0
19,Never,New Types,Muslim,5.0,5.0,6.0,5.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,5.0,4.0
24,Never,New Types,Muslim,4.0,6.0,4.0,5.0,7.0,2.0,6.0,1.0,2.0,1.0,2.0,1.0,5.0,4.0
21,Never,Hetero,Muslim,3.0,4.0,5.0,6.0,7.0,2.0,5.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0
23,Never,Bi,Muslim,1.0,1.0,7.0,7.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,1.0,4.0,4.0
24,Never,Hetero,Muslim,3.0,3.0,7.0,6.0,7.0,5.0,3.0,3.0,4.0,2.0,4.0,1.0,1.0,4.0
24,Never,Hetero,Muslim,6.0,7.0,7.0,4.0,5.0,7.0,5.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0
38,Previously,Hetero,Muslim,5.0,6.0,7.0,6.0,7.0,2.0,6.0,4.0,1.0,3.0,4.0,2.0,1.0,4.0
24,Never,Hetero,Muslim,3.0,6.0,7.0,7.0,5.0,6.0,6.0,4.0,4.0,4.0,3.0,1.0,1.0,4.0
23,Never,New Types,Christian Other,1.0,5.0,6.0,6.0,7.0,5.0,2.0,4.0,2.0,2.0,4.0,1.0,5.0,2.0
30,Never,Hetero,Atheist,7.0,4.0,5.0,2.0,6.0,3.0,5.0,3.0,3.0,3.0,4.0,1.0,1.0,5.0
49,Married,Hetero,Protestant,1.0,2.0,7.0,7.0,6.0,6.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,6.0
18,Never,New Types,Muslim,6.0,4.0,2.0,1.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,5.0,4.0
19,Never,Hetero,Buddhist,6.0,6.0,2.0,1.0,7.0,1.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,9.0
16,Never,New Types,Muslim,6.0,5.0,7.0,4.0,7.0,7.0,4.0,3.0,1.0,3.0,2.0,1.0,5.0,4.0
26,Never,Bi,Muslim,3.0,1.0,7.0,5.0,7.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0
19,Never,Hetero,Christian,3.0,1.0,3.0,6.0,4.0,4.0,3.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0
23,Never,Bi,Muslim,4.0,4.0,4.0,6.0,5.0,5.0,4.0,3.0,1.0,2.0,3.0,1.0,4.0,4.0
19,Never,Hetero,Muslim,3.0,4.0,6.0,5.0,4.0,5.0,2.0,4.0,3.0,3.0,3.0,1.0,1.0,4.0
22,Never,Hetero,Christian Other,1.0,3.0,2.0,7.0,3.0,3.0,7.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0
22,Married,Asexual,Muslim,2.0,4.0,6.0,6.0,5.0,7.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0
19,Never,Hetero,Muslim,4.0,5.0,7.0,5.0,3.0,3.0,5.0,4.0,2.0,2.0,4.0,1.0,1.0,4.0
33,Previously,Hetero,Muslim,6.0,6.0,5.0,1.0,6.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0
23,Never,Bi,Christian,1.0,7.0,5.0,6.0,7.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0
41,Married,Hetero,Hindu,2.0,5.0,1.0,6.0,6.0,1.0,7.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0
23,Never,Hetero,Muslim,4.0,5.0,2.0,4.0,5.0,3.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0
31,Never,Hetero,Muslim,7.0,6.0,3.0,3.0,7.0,1.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0
25,Married,Hetero,Muslim,5.0,6.0,6.0,2.0,6.0,3.0,4.0,2.0,2.0,1.0,2.0,3.0,1.0,4.0
22,Never,Hetero,Muslim,7.0,6.0,7.0,2.0,6.0,5.0,1.0,4.0,2.0,4.0,2.0,1.0,1.0,4.0
35,Married,New Types,Muslim,5.0,5.0,5.0,5.0,5.0,5.0,6.0,2.0,1.0,2.0,2.0,3.0,5.0,4.0
17,Never,Hetero,Muslim,1.0,1.0,1.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0
21,Never,Hetero,Muslim,6.0,6.0,3.0,5.0,6.0,5.0,3.0,4.0,2.0,2.0,4.0,1.0,1.0,4.0
19,Never,Hetero,Muslim,5.0,4.0,7.0,7.0,6.0,7.0,1.0,4.0,2.0,4.0,4.0,1.0,1.0,4.0
27,Married,Hetero,Muslim,6.0,5.0,2.0,6.0,6.0,6.0,6.0,1.0,1.0,2.0,2.0,3.0,1.0,4.0
30,Married,Hetero,Muslim,7.0,6.0,1.0,1.0,7.0,2.0,7.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0
27,Never,New Types,Christian,7.0,7.0,6.0,4.0,6.0,7.0,7.0,4.0,2.0,4.0,4.0,1.0,5.0,3.0
22,Never,Hetero,Muslim,5.0,6.0,5.0,7.0,6.0,5.0,5.0,2.0,2.0,2.0,3.0,1.0,1.0,4.0
27,Never,Hetero,Muslim,4.0,4.0,6.0,6.0,5.0,3.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0
23,Never,New Types,Christian Other,2.0,2.0,5.0,5.0,5.0,5.0,5.0,2.0,1.0,2.0,2.0,1.0,5.0,2.0
23,Never,Hetero,Muslim,4.0,2.0,7.0,7.0,5.0,4.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,4.0
56,Married,Hetero,Muslim,6.0,6.0,1.0,5.0,6.0,2.0,7.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0
24,Never,Hetero,Hindu,7.0,6.0,6.0,2.0,7.0,1.0,7.0,3.0,2.0,3.0,1.0,1.0,1.0,8.0
38,Married,New Types,Hindu,6.0,6.0,6.0,5.0,7.0,3.0,5.0,1.0,1.0,1.0,1.0,3.0,5.0,8.0
42,Married,New Types,Hindu,6.0,7.0,3.0,4.0,6.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,5.0,8.0
28,Married,Hetero,Muslim,4.0,6.0,7.0,7.0,5.0,6.0,3.0,4.0,4.0,3.0,4.0,3.0,1.0,4.0
21,Never,Hetero,Christian,6.0,5.0,7.0,4.0,2.0,6.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0
26,Never,New Types,Muslim,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,5.0,4.0
18,Never,Hetero,Christian,1.0,1.0,7.0,7.0,5.0,7.0,5.0,4.0,3.0,4.0,2.0,1.0,1.0,3.0
19,Never,Hetero,Agnostic,2.0,7.0,4.0,5.0,4.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0
23,Never,Hetero,Hindu,4.0,6.0,7.0,7.0,7.0,5.0,4.0,3.0,2.0,3.0,3.0,1.0,1.0,8.0
24,Never,Bi,Agnostic,2.0,6.0,6.0,6.0,3.0,1.0,5.0,3.0,2.0,4.0,1.0,1.0,4.0,7.0
23,Never,Bi,Muslim,5.0,6.0,5.0,7.0,6.0,5.0,4.0,4.0,3.0,3.0,4.0,1.0,4.0,4.0
29,Never,Hetero,Muslim,1.0,4.0,5.0,7.0,5.0,6.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0
17,Never,Hetero,Christian,2.0,3.0,6.0,3.0,4.0,7.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0
14,Never,Hetero,Hindu,2.0,2.0,6.0,6.0,6.0,2.0,1.0,4.0,4.0,3.0,4.0,1.0,1.0,8.0
24,Never,Homo,Muslim,5.0,6.0,6.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0
29,Never,Hetero,Muslim,3.0,7.0,5.0,6.0,5.0,1.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,4.0
23,Never,Bi,Muslim,6.0,6.0,6.0,6.0,2.0,1.0,4.0,4.0,3.0,3.0,2.0,1.0,4.0,4.0
